-----EncoderDecoder-----
-----FD004-----embed16topk3
Epoch: 1, Loss: 25.6190, Rmse_valid: 20.7385, valid_score: 70545.0, , rmse_test: 23.7811, score_test: 7771.6, Learning rate:0.00200000
Epoch: 2, Loss: 21.4012, Rmse_valid: 19.4547, valid_score: 62193.9, , rmse_test: 21.1189, score_test: 4147.2, Learning rate:0.00200000
Epoch: 3, Loss: 19.7232, Rmse_valid: 18.3490, valid_score: 44924.0, , rmse_test: 19.4452, score_test: 3049.8, Learning rate:0.00200000
Epoch: 4, Loss: 18.6619, Rmse_valid: 25.7821, valid_score: 300317.3, , rmse_test: 28.5356, score_test: 36156.6, Learning rate:0.00200000
Epoch: 5, Loss: 17.9072, Rmse_valid: 18.5727, valid_score: 45128.9, , rmse_test: 18.1473, score_test: 1884.7, Learning rate:0.00200000
Epoch: 6, Loss: 17.2587, Rmse_valid: 21.1969, valid_score: 129552.9, , rmse_test: 21.1638, score_test: 4905.9, Learning rate:0.00200000
Epoch: 7, Loss: 16.8565, Rmse_valid: 18.6337, valid_score: 60646.4, , rmse_test: 18.6966, score_test: 3669.5, Learning rate:0.00200000
Epoch: 8, Loss: 16.5235, Rmse_valid: 18.1970, valid_score: 35898.0, , rmse_test: 18.8707, score_test: 2001.6, Learning rate:0.00200000
Epoch: 9, Loss: 16.1458, Rmse_valid: 20.2571, valid_score: 117692.6, , rmse_test: 19.9897, score_test: 4640.7, Learning rate:0.00200000
Epoch: 10, Loss: 15.8940, Rmse_valid: 17.8913, valid_score: 55870.6, , rmse_test: 19.4567, score_test: 3252.2, Learning rate:0.00200000
Epoch: 11, Loss: 14.2393, Rmse_valid: 18.0573, valid_score: 47212.0, , rmse_test: 17.3717, score_test: 1849.2, Learning rate:0.00020000
Epoch: 12, Loss: 14.0015, Rmse_valid: 18.2732, valid_score: 53065.7, , rmse_test: 17.3935, score_test: 1890.0, Learning rate:0.00020000
Epoch: 13, Loss: 13.8979, Rmse_valid: 18.5935, valid_score: 61171.0, , rmse_test: 17.5010, score_test: 2014.9, Learning rate:0.00020000
Epoch: 14, Loss: 13.8219, Rmse_valid: 18.2300, valid_score: 47980.9, , rmse_test: 17.2078, score_test: 1620.9, Learning rate:0.00020000
Epoch: 15, Loss: 13.7846, Rmse_valid: 18.3808, valid_score: 59532.5, , rmse_test: 18.1369, score_test: 2226.5, Learning rate:0.00020000
Epoch: 16, Loss: 13.7295, Rmse_valid: 18.3386, valid_score: 55159.6, , rmse_test: 17.5571, score_test: 1886.2, Learning rate:0.00020000
Epoch: 17, Loss: 13.6748, Rmse_valid: 18.2857, valid_score: 52613.0, , rmse_test: 17.6233, score_test: 1827.9, Learning rate:0.00020000
Epoch: 18, Loss: 13.6311, Rmse_valid: 18.6039, valid_score: 67103.6, , rmse_test: 17.7121, score_test: 2137.3, Learning rate:0.00020000
Epoch: 19, Loss: 13.5695, Rmse_valid: 18.8298, valid_score: 66329.0, , rmse_test: 17.8138, score_test: 2115.0, Learning rate:0.00020000
Epoch: 20, Loss: 13.5354, Rmse_valid: 18.7316, valid_score: 63635.8, , rmse_test: 17.5775, score_test: 2016.5, Learning rate:0.00020000
Epoch: 21, Loss: 13.4042, Rmse_valid: 18.5213, valid_score: 57340.8, , rmse_test: 17.6229, score_test: 1901.2, Learning rate:0.00002000
Epoch: 22, Loss: 13.3854, Rmse_valid: 18.3509, valid_score: 56021.0, , rmse_test: 17.7208, score_test: 1915.2, Learning rate:0.00002000
Epoch: 23, Loss: 13.3829, Rmse_valid: 18.2314, valid_score: 57523.2, , rmse_test: 17.6057, score_test: 1923.5, Learning rate:0.00002000
Epoch: 24, Loss: 13.3741, Rmse_valid: 18.5361, valid_score: 58266.1, , rmse_test: 17.5392, score_test: 1911.2, Learning rate:0.00002000
Epoch: 25, Loss: 13.3670, Rmse_valid: 18.3487, valid_score: 57836.5, , rmse_test: 17.5385, score_test: 1905.6, Learning rate:0.00002000
Epoch: 26, Loss: 13.3637, Rmse_valid: 18.5196, valid_score: 58536.0, , rmse_test: 17.6268, score_test: 1937.9, Learning rate:0.00002000
Epoch: 27, Loss: 13.3608, Rmse_valid: 18.5685, valid_score: 58863.7, , rmse_test: 17.6222, score_test: 1935.4, Learning rate:0.00002000
Epoch: 28, Loss: 13.3541, Rmse_valid: 18.4185, valid_score: 58847.7, , rmse_test: 17.6740, score_test: 1970.5, Learning rate:0.00002000
Epoch: 29, Loss: 13.3497, Rmse_valid: 18.5868, valid_score: 59627.3, , rmse_test: 17.6138, score_test: 1961.0, Learning rate:0.00002000
Epoch: 30, Loss: 13.3439, Rmse_valid: 18.5395, valid_score: 56242.5, , rmse_test: 17.5086, score_test: 1852.6, Learning rate:0.00002000
